"nome_loc","lat","lon","alfa_l","alfa_u","alfa_a","MAE_sim","ME_sim","RMSE_sim","success_sim","ind_data_confronto"
Follonica,44.11793056,9.841513889,1.4,0,3e-05,71.2306666666667,-71.1573333333333,92.9139886131254,1,2032
Follonica,44.11793056,9.841513889,1.4,0,4e-05,60.84,-60.7413333333333,80.0476691311704,1,2041
Follonica,44.11793056,9.841513889,1.4,0,5e-05,63.742,-63.686,83.7293462691945,1,2050
Follonica,44.11793056,9.841513889,1.5,0,0,64.6106666666667,-64.5426666666667,83.6568495701338,1,2059
Follonica,44.11793056,9.841513889,1.5,0,1e-05,66.6,-66.488,86.6318621909207,1,2068
Follonica,44.11793056,9.841513889,1.5,0,2e-05,67.2886666666667,-67.2686666666667,87.086965653114,1,2077
Follonica,44.11793056,9.841513889,1.5,0,3e-05,60.02,-59.924,78.6171104361724,1,2086
Follonica,44.11793056,9.841513889,1.5,0,4e-05,62.2686666666667,-62.086,81.6975975982974,1,2095
Follonica,44.11793056,9.841513889,1.5,0,5e-05,66.2853333333333,-66.2093333333333,85.9637109482833,1,2104
Follonica,44.11793056,9.841513889,1.6,0,0,72.414,-72.3313333333333,93.911655151708,1,2113
Follonica,44.11793056,9.841513889,1.6,0,1e-05,68.6446666666667,-68.5233333333333,89.0893520760665,1,2122
Follonica,44.11793056,9.841513889,1.6,0,2e-05,65.3486666666667,-65.25,85.1025150431329,1,2131
Follonica,44.11793056,9.841513889,1.6,0,3e-05,69.3966666666667,-69.3286666666667,90.2045309283298,1,2140
Follonica,44.11793056,9.841513889,1.6,0,4e-05,68.34,-68.2213333333333,88.298897237357,1,2149
Follonica,44.11793056,9.841513889,1.6,0,5e-05,66.1186666666667,-66.0346666666667,86.0808359624835,1,2158
Follonica,44.11793056,9.841513889,1.7,0,0,65.2966666666667,-65.23,85.0436467546714,1,2167
Follonica,44.11793056,9.841513889,1.7,0,1e-05,71.864,-71.7986666666667,93.0079469006099,1,2176
Follonica,44.11793056,9.841513889,1.7,0,2e-05,70.338,-70.278,91.3870226381551,1,2185
Follonica,44.11793056,9.841513889,1.7,0,3e-05,74.578,-74.4873333333333,96.8851609552946,1,2194
Follonica,44.11793056,9.841513889,1.7,0,4e-05,70.3533333333333,-70.2906666666667,91.3284741286455,1,2203
Follonica,44.11793056,9.841513889,1.7,0,5e-05,65.9586666666667,-65.8973333333333,85.6497708889716,1,2212
Follonica,44.11793056,9.841513889,1.8,0,0,70.6733333333333,-70.6373333333333,91.8051705152457,1,2221
Follonica,44.11793056,9.841513889,1.8,0,1e-05,71.7106666666667,-71.6026666666667,92.3624812717083,1,2230
Follonica,44.11793056,9.841513889,1.8,0,2e-05,77.1853333333333,-77.096,100.455575455024,1,2239
Follonica,44.11793056,9.841513889,1.8,0,3e-05,69.2013333333333,-69.172,89.8463141147148,1,2248
Follonica,44.11793056,9.841513889,1.8,0,4e-05,75.2406666666667,-75.1433333333333,97.5094423461988,1,2257
Follonica,44.11793056,9.841513889,1.8,0,5e-05,73.822,-73.7726666666667,95.6339128831051,1,2266
