"nome_loc","lat","lon","alfa_l","alfa_u","alfa_a","MAE_sim","ME_sim","RMSE_sim","success_sim","ind_data_confronto"
Piombino,44.11793056,9.841513889,1,0,3e-05,30.5886666666667,17.234,52.8037469630076,1,2572
Piombino,44.11793056,9.841513889,1,0,4e-05,25.184,6.48,42.4507030173432,1,2581
Piombino,44.11793056,9.841513889,1,0,5e-05,27.7206666666667,13.098,47.9338083889301,1,2590
Piombino,44.11793056,9.841513889,1.1,0,0,24.7093333333333,5.75866666666667,41.2972015193927,1,2599
Piombino,44.11793056,9.841513889,1.1,0,1e-05,26.4546666666667,9.652,44.9251139861288,1,2608
Piombino,44.11793056,9.841513889,1.1,0,2e-05,27.524,8.64,46.1441148287984,1,2617
Piombino,44.11793056,9.841513889,1.1,0,3e-05,23.438,2.67133333333333,37.6322579710546,1,2626
Piombino,44.11793056,9.841513889,1.1,0,4e-05,24.1973333333333,4.68533333333333,40.1919265524807,1,2635
Piombino,44.11793056,9.841513889,1.1,0,5e-05,23.9106666666667,4.472,38.7865234327595,1,2644
Piombino,44.11793056,9.841513889,1.2,0,0,24.638,2.034,39.2415159408162,1,2653
Piombino,44.11793056,9.841513889,1.2,0,1e-05,24.3966666666667,8.20733333333333,41.5786356999201,1,2662
Piombino,44.11793056,9.841513889,1.2,0,2e-05,23.3206666666667,-4.76333333333333,32.6811544063751,1,2671
Piombino,44.11793056,9.841513889,1.2,0,3e-05,23.7146666666667,1.4,36.5157310392841,1,2680
Piombino,44.11793056,9.841513889,1.2,0,4e-05,21.5786666666667,-0.102666666666667,34.1847260239618,1,2689
Piombino,44.11793056,9.841513889,1.2,0,5e-05,23.668,3.824,38.4922949865727,1,2698
Piombino,44.11793056,9.841513889,1.3,0,0,23.8853333333333,-9.34666666666667,32.4270623605243,1,2707
Piombino,44.11793056,9.841513889,1.3,0,1e-05,23.334,-2.32466666666667,34.9251166545415,1,2716
Piombino,44.11793056,9.841513889,1.3,0,2e-05,22.76,-8.99866666666667,30.8204239642049,1,2725
Piombino,44.11793056,9.841513889,1.3,0,3e-05,23.7433333333333,0.318000000000001,36.7585199194237,1,2734
Piombino,44.11793056,9.841513889,1.3,0,4e-05,23.9566666666667,-1.52866666666667,36.2995458190136,1,2743
Piombino,44.11793056,9.841513889,1.3,0,5e-05,23.002,-5.72866666666667,32.0444123054239,1,2752
Piombino,44.11793056,9.841513889,1.4,0,0,23.9946666666667,-2.51733333333333,35.643963116728,1,2761
Piombino,44.11793056,9.841513889,1.4,0,1e-05,24.0693333333333,-3.46133333333333,35.2860361427388,1,2770
Piombino,44.11793056,9.841513889,1.4,0,2e-05,21.8746666666667,-3.02933333333333,32.8577787847363,1,2779
Piombino,44.11793056,9.841513889,1.4,0,3e-05,23.0906666666667,-4.53866666666667,33.7001084073429,1,2788
Piombino,44.11793056,9.841513889,1.4,0,4e-05,21.4473333333333,-7.56333333333333,29.2958816218253,1,2797
Piombino,44.11793056,9.841513889,1.4,0,5e-05,23.316,-4.60133333333333,33.2751831450006,1,2806
Piombino,44.11793056,9.841513889,1.5,0,0,21.8993333333333,-8.73933333333333,30.4513340703928,1,2815
Piombino,44.11793056,9.841513889,1.5,0,1e-05,23.1053333333333,-13.3573333333333,31.3050654048191,1,2824
Piombino,44.11793056,9.841513889,1.5,0,2e-05,23.298,-4.062,33.8978774163418,1,2833
Piombino,44.11793056,9.841513889,1.5,0,3e-05,23.588,-3.99333333333333,34.1569869865596,1,2842
Piombino,44.11793056,9.841513889,1.5,0,4e-05,21.6766666666667,-5.68466666666667,31.1288190160394,1,2851
Piombino,44.11793056,9.841513889,1.5,0,5e-05,22.8906666666667,-9.42666666666667,31.1557442536685,1,2860
Piombino,44.11793056,9.841513889,1.6,0,0,22.6473333333333,-8.142,32.0228945183494,1,2869
Piombino,44.11793056,9.841513889,1.6,0,1e-05,22.7353333333333,-9.04333333333333,31.3865531717008,1,2878
Piombino,44.11793056,9.841513889,1.6,0,2e-05,22.982,-11.9393333333333,31.3416870424466,1,2887
Piombino,44.11793056,9.841513889,1.6,0,3e-05,22.0786666666667,-9.304,30.7034894868102,1,2896
Piombino,44.11793056,9.841513889,1.6,0,4e-05,22.354,-13.7953333333333,30.7735221686869,1,2905
Piombino,44.11793056,9.841513889,1.6,0,5e-05,22.532,-7.93733333333333,31.3189859350522,1,2914
Piombino,44.11793056,9.841513889,1.7,0,0,23.3486666666667,-10.4126666666667,33.2798483570263,1,2923
Piombino,44.11793056,9.841513889,1.7,0,1e-05,22.268,-15.64,30.8841961743111,1,2932
Piombino,44.11793056,9.841513889,1.7,0,2e-05,22.8106666666667,-10.3013333333333,31.6110065219906,1,2941
Piombino,44.11793056,9.841513889,1.7,0,3e-05,22.0366666666667,-12.146,30.9458367689958,1,2950
Piombino,44.11793056,9.841513889,1.7,0,4e-05,22.0666666666667,-13.08,30.7425728699903,1,2959
Piombino,44.11793056,9.841513889,1.7,0,5e-05,20.9133333333333,-8.17866666666667,29.5487407515109,1,2968
Piombino,44.11793056,9.841513889,1.8,0,0,22.4453333333333,-17.8866666666667,32.9345293979839,1,2977
Piombino,44.11793056,9.841513889,1.8,0,1e-05,22.0366666666667,-8.562,31.7363184170229,1,2986
Piombino,44.11793056,9.841513889,1.8,0,2e-05,23.71,-13.594,33.5524828688827,1,2995
Piombino,44.11793056,9.841513889,1.8,0,3e-05,23.132,-15.5813333333333,31.9918910559119,1,3004
Piombino,44.11793056,9.841513889,1.8,0,4e-05,21.8553333333333,-10.0846666666667,31.0520532869138,1,3013
Piombino,44.11793056,9.841513889,1.8,0,5e-05,21.8166666666667,-15.5473333333333,30.6531727558502,1,3022
