"nome_loc","lat","lon","alfa_l","alfa_u","alfa_a","MAE_sim","ME_sim","RMSE_sim","success_sim","ind_data_confronto"
Marina di Bibbona,44.11793056,9.841513889,1.4,0,4e-05,47.3786666666667,-35.6426666666667,59.90535824671,1,3553
Marina di Bibbona,44.11793056,9.841513889,1.4,0,5e-05,48.1373333333333,-35.5906666666667,60.9616165577434,1,3562
Marina di Bibbona,44.11793056,9.841513889,1.5,0,0,47.308,-35.1826666666667,59.6587931490405,1,3571
Marina di Bibbona,44.11793056,9.841513889,1.5,0,1e-05,47.6573333333333,-36.256,60.4608155199161,1,3580
Marina di Bibbona,44.11793056,9.841513889,1.5,0,2e-05,48.5433333333333,-36.4873333333333,61.2852729454638,1,3589
Marina di Bibbona,44.11793056,9.841513889,1.5,0,3e-05,46.8286666666667,-34.6126666666667,59.430853603158,1,3598
Marina di Bibbona,44.11793056,9.841513889,1.5,0,4e-05,46.8453333333333,-29.6413333333333,58.9412740502499,1,3607
Marina di Bibbona,44.11793056,9.841513889,1.5,0,5e-05,48.2566666666667,-36.0793333333333,60.9413448052032,1,3616
Marina di Bibbona,44.11793056,9.841513889,1.6,0,0,49.2806666666667,-41.9086666666667,63.419447595618,1,3625
Marina di Bibbona,44.11793056,9.841513889,1.6,0,1e-05,49.024,-40.388,62.6032495429218,1,3634
Marina di Bibbona,44.11793056,9.841513889,1.6,0,2e-05,49.3526666666667,-40.5166666666667,63.017383739198,1,3643
Marina di Bibbona,44.11793056,9.841513889,1.6,0,3e-05,48.3666666666667,-41.2906666666667,62.4797663247871,1,3652
Marina di Bibbona,44.11793056,9.841513889,1.6,0,4e-05,46.292,-34.5826666666667,58.7835332951896,1,3661
Marina di Bibbona,44.11793056,9.841513889,1.6,0,5e-05,47.3726666666667,-35.6086666666667,59.7932345113838,1,3670
Marina di Bibbona,44.11793056,9.841513889,1.7,0,0,48.484,-40.1693333333333,62.0727738491952,1,3679
Marina di Bibbona,44.11793056,9.841513889,1.7,0,1e-05,49.63,-41.8126666666667,63.3889694925965,1,3688
Marina di Bibbona,44.11793056,9.841513889,1.7,0,2e-05,47.2113333333333,-38.402,60.2141472856117,1,3697
Marina di Bibbona,44.11793056,9.841513889,1.7,0,3e-05,48.1513333333333,-34.9753333333333,60.7957995259541,1,3706
Marina di Bibbona,44.11793056,9.841513889,1.7,0,4e-05,47.982,-37.6633333333333,60.8199926559241,1,3715
Marina di Bibbona,44.11793056,9.841513889,1.7,0,5e-05,50.6966666666667,-47.726,66.6450409257883,1,3724
Marina di Bibbona,44.11793056,9.841513889,1.8,0,0,49.5166666666667,-42.474,63.4284507141708,1,3733
Marina di Bibbona,44.11793056,9.841513889,1.8,0,1e-05,51.058,-48.1033333333333,66.3792956676503,1,3742
Marina di Bibbona,44.11793056,9.841513889,1.8,0,2e-05,49.4686666666667,-44.7526666666667,64.3790062054394,1,3751
Marina di Bibbona,44.11793056,9.841513889,1.8,0,3e-05,48.668,-42.2173333333333,62.8354572938984,1,3760
Marina di Bibbona,44.11793056,9.841513889,1.8,0,4e-05,49.4306666666667,-40.1586666666667,62.8759313781249,1,3769
Marina di Bibbona,44.11793056,9.841513889,1.8,0,5e-05,49.6066666666667,-44.236,64.3078879557814,1,3778
